20 18 3.3943569660186768 -2.1965267095300884 -1.5980829000473022 -8.624417757987976 3.132049643993377
40 27 5.863679885864258 -1.0494504637188382 -0.11925506591796875 -10.026782703399657 5.298096084594726
41 27 5.863679885864258 -1.0494504637188382 -0.11925506591796875 -10.026782703399657 5.298096084594726
42 27 5.863679885864258 -1.0494504637188382 -0.11925506591796875 -10.026782703399657 5.298096084594726
43 28 5.863679885864258 -1.0239510099802698 -0.22291786968708038 -9.89720311164856 5.267982053756713
44 29 5.863679885864258 -1.4610022748338765 -0.326580673456192 -12.540766716003418 5.2378680229187
45 29 5.863679885864258 -1.4610022748338765 -0.326580673456192 -12.540766716003418 5.2378680229187
46 29 5.863679885864258 -1.4610022748338765 -0.326580673456192 -12.540766716003418 5.2378680229187
47 29 5.863679885864258 -1.4610022748338765 -0.326580673456192 -12.540766716003418 5.2378680229187
48 30 5.863679885864258 -1.2905735244353613 -0.22291786968708038 -12.396057844161987 5.207753992080686
49 31 5.863679885864258 -1.1112393169633803 -0.11925506591796875 -12.251348972320557 5.177639961242676
50 31 5.863679885864258 -1.1112393169633803 -0.11925506591796875 -12.251348972320557 5.177639961242676
51 31 5.863679885864258 -0.8170338051934396 -0.11925506591796875 -10.95555305480957 5.177639961242676
52 32 5.863679885864258 -0.7517606792971492 0.15647251904010773 -10.68126459121704 5.1475259304046626
53 32 5.863679885864258 -0.6776920510455966 0.15647251904010773 -10.68126459121704 5.372618293762207
54 32 5.863679885864258 -0.6445993538945913 0.4478416442871094 -10.68126459121704 5.372618293762207
55 32 5.863679885864258 -0.391962306573987 0.4869038313627243 -10.68126459121704 5.372618293762207
56 32 5.863679885864258 -0.3355436474084854 0.4869038313627243 -10.68126459121704 5.372618293762207
57 32 5.863679885864258 -0.22861812263727188 0.4869038313627243 -10.68126459121704 5.372618293762207
58 32 5.863679885864258 -0.12341949343681335 0.4869038313627243 -10.68126459121704 5.372618293762207
59 32 5.863679885864258 -0.11141543090343475 0.4869038313627243 -10.68126459121704 5.372618293762207
