,mp-7905,mp-6947,mp-546794,mp-1071820,mp-8352,mp-10851,mp-7000,mp-6930,mp-6922,mp-640917,mp-7087,mp-9258,mp-7648,mp-559091,mp-972808,mp-10948,mp-555891,mp-555235,mp-6945,mp-12787,mp-1188220,mp-559550,mp-11684,mp-669426,mp-8059,mp-556961,mp-10064,mp-1021503,mp-546546,mp-673168,mp-557244,mp-553881,mp-556319,mp-555483,mp-545488,mp-562490,mp-554151,mp-554573,mp-554089,mp-556588,mp-557134,mp-556662,mp-556985,mp-7029,mp-557653,mp-555147,mp-557837,mp-556994,mp-556880,mp-1398433,mp-555251,mp-557873,mp-557118,mp-556553,mp-556376,mp-1179454,mp-545719,mp-556788,mp-600001,mp-559928,mp-32667,mp-559389,mp-638035,mp-639463,mp-557194,mp-559605,mp-556027,mp-558733,mp-556812,mp-554243,mp-638033,mp-558366,mp-555411,mp-557930,mp-560527,mp-12350,mp-663422,mp-638038,mp-683947,mp-557465,mp-560131,mp-554665,mp-556132,mp-560954,mp-561291,mp-600000,mp-554397,mp-559860,mp-554543,mp-559313,mp-600002,mp-985570,mp-985590,mp-555740,mp-555544,mp-558200,mp-1265115,mp-1179447,mp-555676
energy,7.948938,8.136893,8.355676,7.9384594,8.346551,8.343229,8.339127,8.339121,8.343227,5.882571,8.346828,7.8077784,8.349024,8.353819,8.350759,8.081335,8.354368,8.35336,8.351983,8.33665,8.352884,8.350822,8.306133,8.348949,8.350594,8.350229,7.053385,7.92948,8.339325,7.6341805,8.2214,8.026978,8.259487,8.337643,7.686808,8.349249,8.353856,8.355268,8.354109,8.078262,8.293385,8.297026,8.326,8.351308,8.1030655,8.273198,8.349077,8.288952,8.235571,3.8652694,8.352086,8.316474,8.336997,8.268625,7.9744697,8.34937,8.228456,8.148077,8.342083,8.340524,8.094696,8.116578,6.5572057,8.348988,7.0909452,8.148738,7.8517203,8.0802965,8.070325,8.349487,7.6876945,7.591474,7.825438,8.332308,8.350586,8.249061,8.18068,7.097397,8.240133,8.335638,8.289912,8.188504,8.194145,8.206924,8.23101,8.350624,7.721632,8.216377,8.347812,8.349526,8.347465,8.345338,8.353422,8.322132,8.213101,8.294172,8.251198,8.346713,8.144896
magmom,0.015884891,0.061217412,0.0056013763,0.017358512,0.008008525,0.0041713715,0.011799276,0.011706933,0.0041760504,0.09263742,0.016258061,0.19341293,0.014499322,0.014977664,0.0118597,0.14603521,0.025312454,0.011965841,0.008892834,0.026675224,0.023270145,0.019220367,0.07839568,0.01590909,0.025284886,0.013403431,0.028081365,0.06141091,0.013021201,0.11012134,0.025128782,0.08192624,0.028985351,0.013177201,0.21017751,0.012508258,0.012665853,0.011559308,0.010829121,0.069490254,0.021438628,0.026690587,0.018737823,0.007293746,0.038605243,0.038671225,0.01419501,0.024772868,0.03512907,1.1688485,0.013217896,0.020176202,0.011854276,0.03629668,0.062601104,0.015641004,0.039610848,0.050659046,0.0140259415,0.023798376,0.20931332,0.11929934,0.21498154,0.02237451,0.57811916,0.07279134,0.15799035,0.17408839,0.13814317,0.024236694,0.4698777,0.14711797,0.13900942,0.031904235,0.033156633,0.057886735,0.097514614,0.6495569,0.08623728,0.026945606,0.055881456,0.07363425,0.084751695,0.065877825,0.092506334,0.03397222,0.28170142,0.06516132,0.02793692,0.033317074,0.028801605,0.02178283,0.023376137,0.025831804,0.09319754,0.032352343,0.08472845,0.028545767,0.11579086
band_gap,6.123295783996582,4.577930450439453,5.749887466430664,6.028118133544922,6.349905490875244,0.9834536910057068,0.03625941276550293,0.035933494567871094,0.9841257333755493,2.5330581665039062,6.51532506942749,4.872055530548096,5.835628032684326,6.180010795593262,5.752406597137451,4.566068172454834,5.8653998374938965,5.79052734375,0.12521016597747803,0.09992611408233643,6.557325839996338,5.8554277420043945,0.48274970054626465,0.17597746849060059,6.051764011383057,0.261539101600647,3.269115686416626,3.9213809967041016,5.59650182723999,5.080281734466553,6.180078029632568,5.298490524291992,5.806153297424316,0.28614795207977295,0.11006522178649902,6.15245246887207,6.074568748474121,5.560602188110352,5.712333679199219,5.689149379730225,5.722591400146484,5.722885608673096,5.856756210327148,0.20879042148590088,6.154968738555908,2.6414427757263184,5.536684036254883,5.868035793304443,5.471016883850098,3.5391409397125244,6.037503242492676,5.572522163391113,0.2604571580886841,1.2954576015472412,5.671651840209961,6.287311553955078,5.177060604095459,6.089813709259033,5.9190802574157715,5.8615641593933105,4.5233378410339355,5.799814701080322,5.094926357269287,6.364603042602539,1.623557448387146,5.3412370681762695,6.366004467010498,4.9637627601623535,3.6218929290771484,6.052151203155518,4.189755439758301,4.994034290313721,6.45912504196167,0.24184191226959229,6.221653938293457,5.401649475097656,5.104605197906494,5.397549629211426,5.757697105407715,0.44489729404449463,5.622014045715332,5.716317653656006,6.341072082519531,4.920024871826172,5.170201301574707,6.257979869842529,5.035272121429443,5.162713050842285,6.496894836425781,6.205368995666504,6.128342628479004,0.2031402587890625,5.777736663818359,0.10926151275634766,5.227880001068115,4.184600830078125,6.026407718658447,6.281706809997559,4.850967884063721
shear_modulus,30.707046702226947,201.49866579025684,34.055039016008166,26.323175122382956,57.12758061964441,28.71780361456554,47.89713472471027,48.04298857094273,28.67978671398971,27.72889010296856,57.12800400613241,169.7219438087318,50.47465769680987,32.918385808257355,29.631058094039997,220.00847619698106,49.90189266624168,33.033031826051776,27.59290642639578,47.52438221788238,32.35662046591294,36.86668251565998,57.075340003944646,31.553160649357075,35.87943301775599,26.654937818214343,84.35296901244874,101.25848228111784,54.314493422533516,25.756799099378927,31.770221289194023,47.80958832879884,39.322961260985664,41.95417612255328,36.643074389987255,41.89771673773582,32.30403116215578,31.342297174196197,33.027818585117394,42.97057852500785,45.07239512724462,44.535290588417936,37.90393773719505,27.257885188678667,43.106825504467594,33.593794767202844,31.707094669507526,38.70607771934259,35.19518709920841,31.742005266126384,33.77879899250897,34.71328814616828,31.26387465936362,33.69697151949134,38.798024184022694,52.80088837854265,37.58179481684786,34.92584866736469,41.2512535026617,57.569618026923536,214.03902960230576,42.329817834238796,68.99141715248552,44.4157370991748,36.54359385006614,37.97599303522659,34.31153023866311,198.99905460226117,46.25413069426213,47.313094693682544,36.30063576633222,42.01630473945933,32.844375961440534,39.70440452118699,49.38682932788662,53.436724267997064,36.24612304679817,42.891083253833735,33.50499284245382,32.876594896285084,37.85802047392717,34.56896641655562,42.47714810035849,32.36970563957011,35.16887150621727,49.432561886721004,39.02396223841809,32.65406364453596,46.572923144888335,47.6503674133423,39.04903559579916,36.205543170408724,27.752274229381847,50.851214699957616,36.55385683413074,33.67622210883901,32.15771910119695,41.09386987938357,42.07190766534517
fmax,0.02133255173514761,0.14596674844443527,0.24887736882920242,0.09051222952952495,1.2792513172243085e-05,0.22359437771663132,0.26442193637606287,0.26609696336742095,0.2247479426420515,0.27348701633712524,0.011294834958471008,0.11896568635184004,0.22563652940246737,0.22903695668255844,0.28487850855859803,0.10012650903144979,0.03539275940561378,0.2508614162926415,0.2447710408609403,0.26603270851683375,0.2059196024372321,0.28001765437739035,0.2925251886157396,0.29458553864797227,0.24045780631868602,0.2634812373636106,3.425336598955903e-06,1.1852957544452064e-05,0.3960637391595387,0.3456875910822245,0.17409849024504545,0.2068111106787547,0.10724471650660851,0.3577686845507182,0.09035271609300569,0.31898817664653484,0.2659185962951599,0.2501783048112988,0.2528177201481038,0.3555790242184704,0.5975808287661617,0.43560135097258834,0.5233497028389038,0.24124620036309233,0.21919393062114717,0.3805775589173802,0.2855299153708558,0.5129991399935842,0.13289084985068472,76.5374216146748,0.28358168749818946,0.16634058361418189,0.37380620460996783,0.3341078077450811,0.23468614637457016,0.18313387072962356,0.07769476289148251,0.2877605080628163,0.40074582800263076,0.4440309147314618,0.11565277447781568,0.09752179983689242,0.03437740623619758,0.22492691880754861,0.07097687338642829,0.22498910469014202,0.16261203406295804,0.20132925522093753,0.28792079398064147,0.11358729013505306,0.13085079193905963,0.10293599559659151,0.24083401263842338,0.3867688365872196,0.26238306396659755,0.07346370821486914,3.397368908903888,0.15260500338682328,2.043739729306802,0.3460198089799499,0.054757062407294985,0.1813674153756467,0.1714071960282706,0.08833209990896687,0.04925664318004387,0.22956062854283682,0.16680694440936092,0.08257975720649394,0.26012758617774606,0.2148394799539876,0.2949280410118994,0.25041820938447623,0.2572507511611,0.28352507622064854,0.1660665415278608,0.34140667570175137,0.11388977795049166,0.3049518534160762,0.13117960111668814
centroid_id,93,92,9,93,32,185,11,11,185,105,32,69,179,93,9,78,179,9,63,11,93,9,108,63,151,63,31,148,44,75,93,197,9,11,63,151,93,9,9,179,179,179,9,63,151,62,9,9,197,24,93,9,63,185,9,32,75,93,151,44,78,179,113,130,99,197,93,3,135,151,136,45,93,63,151,117,75,197,9,63,9,9,130,45,75,151,45,75,130,151,151,63,9,11,75,136,93,130,45
